KMeans_Live_RP_Feature_Selection_95_train.arff,69.0676
Curious_George_train_features_100_percent_random_projection.arff,79.6251
KMeans_Live_RP_Feature_Selection_34_test.arff,76.7093
KMeans_Curious_George_RP_Feature_Selection_40_train.arff,72.0276
KMeans_Curious_George_RP_Feature_Selection_78_train.arff,67.7356
Curious_George_test_features_random_projection_2.arff,81.1562
KMeans_Curious_George_RP_Feature_Selection_60_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_51_test.arff,80.2668
Curious_George_test_features_random_projection_64.arff,87.0484
Curious_George_train_features_100_percent_random_projection_1.arff,78.3424
Curious_George_test_features_random_projection_85.arff,82.6014
KMeans_Curious_George_RP_Feature_Selection_19_test.arff,76.7093
Curious_George_test_features_random_projection.arff,87.4931
Curious_George_test_features_random_projection_28.arff,86.2702
KMeans_Live_RP_Feature_Selection_29_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_65_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_91_test.arff,76.7093
Curious_George_test_features_random_projection_45.arff,81.99
Curious_George_train_features_100_percent_random_projection_23.arff,78.9344
KMeans_Live_RP_Feature_Selection_88_train.arff,73.3103
KMeans_Curious_George_RP_Feature_Selection_59_train.arff,65.2689
Curious_George_train_features_100_percent_random_projection_10.arff,80.4637
Curious_George_test_features_random_projection_39.arff,87.0484
KMeans_Live_RP_Feature_Selection_37_train.arff,70.7943
KMeans_Curious_George_RP_Feature_Selection_1_test.arff,76.7093
Curious_George_test_features_Sigmoid_kernel_pca_components.arff,87.5486
KMeans_Live_RP_Feature_Selection_45_train.arff,67.7356
Curious_George_test_features_random_projection_53.arff,84.9917
KMeans_Live_RP_Feature_Selection_63_train.arff,67.7356
Curious_George_train_features_100_percent_random_projection_68.arff,81.1051
KMeans_Curious_George_RP_Feature_Selection_3_train.arff,71.781
KMeans_Curious_George_RP_Feature_Selection_62_train.arff,73.9517
KMeans_Curious_George_RP_Feature_Selection_45_test.arff,76.7093
Curious_George_train_features_100_percent_random_projection_26.arff,81.4011
Curious_George_train_features_100_percent_random_projection_78.arff,78.6384
Curious_George_test_features_random_projection_69.arff,86.9928
KMeans_Curious_George_RP_Feature_Selection_53_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_60_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_29_test.arff,76.7093
KMeans_Curious_George_RP_Feature_Selection_84_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_81_train.arff,68.7222
KMeans_Curious_George_RP_Feature_Selection_80_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_10_train.arff,73.1623
Curious_George_test_features.arff,87.8266
KMeans_Curious_George_RP_Feature_Selection_33_train.arff,76.0237
KMeans_Curious_George_RP_Feature_Selection_90_test.arff,78.8216
Curious_George_test_features_random_projection_90.arff,81.323
Curious_George_train_features_100_percent_random_projection_22.arff,80.2171
KMeans_Curious_George_RP_Feature_Selection_31_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_79_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_69_test.arff,76.7093
full_test.arff,79.7665
KMeans_Live_RP_Feature_Selection_72_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_3_train.arff,72.965
KMeans_Live_RP_Feature_Selection_92_test.arff,83.8243
KMeans_Curious_George_RP_Feature_Selection_36_test.arff,80.2668
Curious_George_train_features_100_percent_Rbf_kernel_pca_components.arff,81.6478
Curious_George_train_features_100_percent_all_pca_features.arff,85.6931
KMeans_Live_RP_Feature_Selection_76_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_54_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_2_train.arff,75.7277
Curious_George_test_features_random_projection_22.arff,86.8816
Curious_George_test_features_random_projection_27.arff,80.5447
KMeans_Live_RP_Feature_Selection_33_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_35_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_10_test.arff,76.7093
Curious_George_train_features_100_percent_random_projection_40.arff,78.441
KMeans_Live_RP_Feature_Selection_94_train.arff,72.225
KMeans_Curious_George_RP_Feature_Selection_87_train.arff,67.7356
Curious_George_train_features_100_percent_random_projection_20.arff,79.8717
KMeans_Curious_George_RP_Feature_Selection_69_test.arff,76.7093
Curious_George_train_features_100_percent_random_projection_52.arff,77.9477
KMeans_Curious_George_RP_Feature_Selection_5_test.arff,81.4341
KMeans_Live_RP_Feature_Selection_32_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_57_test.arff,76.7093
Curious_George_train_features_100_percent_random_projection_27.arff,76.073
KMeans_Live_RP_Feature_Selection_56_train.arff,71.929
KMeans_Live_RP_Feature_Selection_60_test.arff,76.7093
KMeans_Live_RP_Feature_Selection_5_train.arff,77.0597
Curious_George_test_features_random_projection_7.arff,85.8255
KMeans_Curious_George_RP_Feature_Selection_96_test.arff,76.7093
KMeans_Curious_George_RP_Feature_Selection_10_test.arff,79.2663
